cpu,mem,time,io,net,lost
19,86,22806,140,2.728128,0
21,87,22811,140,2.728336,0
17,90,22816,140,2.728856,0
16,87,22820,140,2.53544,0
17,87,22825,140,2.663904,0
25,87,22830,140,4.59768,0
30,88,22834,140,6.587744,1
29,88,22839,140,3.963744,1
21,87,22843,140,6.374072,1
23,87,22848,140,5.399712,0
25,87,22853,140,4.685328,1
21,87,22857,140,4.342888,1
20,91,22862,140,3.227336,0
26,88,22866,140,3.075944,1
16,88,22871,140,2.398584,0
16,89,22876,139,2.584264,0
25,88,22880,139,2.84112,0
16,88,22884,139,2.857864,0
29,89,22889,139,2.824696,0
59,89,22893,139,3.307944,0
27,89,22898,139,2.647568,0
29,89,22903,139,2.954496,0
48,89,22907,139,2.34952,0
26,89,22912,139,3.083544,0
17,89,22916,139,2.598992,0
63,89,22921,139,2.615288,0
31,90,22925,139,2.704208,0
38,90,22930,139,2.478296,0
47,90,22934,139,3.003144,0
37,90,22939,139,2.398336,0
32,90,22943,138,1.882208,0
53,90,22948,138,2.38108,0
27,90,22952,138,2.633904,0
20,90,22957,138,2.511288,0
56,90,22961,138,2.615904,0
30,91,22966,138,2.212672,0
35,91,22970,138,2.316896,0
33,91,22975,138,2.17472,1
39,91,22979,138,2.424696,1
27,91,22984,138,2.698712,1
38,91,22988,138,1.66108,1
16,91,22993,138,2.85272,1
29,91,22998,138,2.314656,1
33,92,23003,138,3.36628,1
36,91,23007,138,2.6748,1
43,91,23012,138,2.088128,1
43,91,23016,137,2.7872,1
38,91,23021,137,2.617688,1
39,92,23026,137,3.27788,1
3,92,23031,137,2.41904,1
24,92,23036,137,2.337664,1
3,91,23040,137,2.362168,1
36,92,23045,137,2.732,1
38,92,23050,137,2.780424,1
33,92,23068,137,2.84424,1
40,92,23073,137,2.515336,1
11,92,23077,137,2.414072,1
30,92,23082,137,4.159736,1
44,95,23086,137,3.269328,1
13,92,23091,136,2.514752,1
31,92,23095,136,2.256,1
15,92,23101,136,1.672952,1
49,91,23105,136,2.447816,1
29,92,23109,136,2.625408,1
36,92,23114,136,2.216056,1
39,91,23120,136,1.964432,1
28,91,23124,136,1.98952,1
26,92,23129,136,2.261872,1
33,91,23133,136,2.561608,1
33,91,23138,136,2.20484,0
29,91,23143,136,2.027648,0
30,91,23147,136,1.881344,0
25,91,23153,136,1.906688,0
1,91,23158,136,1.543152,0
26,90,23162,135,2.026928,0
1,90,23167,135,2.123768,0
33,90,23172,135,1.841784,0
4,90,23176,135,2.098504,0
6,90,23181,135,1.615152,0
55,90,23186,135,2.429704,0
38,90,23190,135,2.76052,0
29,90,23195,135,2.365704,0
24,90,23199,135,2.736056,0
12,89,23204,135,2.479472,0
32,89,23208,135,2.67172,0
24,89,23212,135,2.526944,0
30,89,23217,135,2.39012,0
34,89,23221,135,2.494536,0
32,89,23226,135,2.421968,0
30,89,23230,135,2.880992,0
30,88,23235,135,2.582904,0
7,91,23240,134,2.325768,0
17,88,23245,134,2.64796,0
16,88,23249,134,2.647904,0
19,88,23254,134,2.567336,0
27,87,23258,134,2.712264,0
26,87,23263,134,2.631392,0
19,87,23267,134,2.583368,0
25,87,23272,134,2.623472,0
17,87,23277,134,2.575392,0
28,86,23281,134,2.591672,0
13,86,23286,134,2.389912,0
17,86,23291,134,2.720856,0
20,86,23295,134,2.454384,0
13,86,23300,134,2.584056,0
9,86,23305,134,2.23628,0
7,86,23309,134,2.422488,0
16,85,23314,134,2.647336,0
18,85,23319,133,2.776944,0
42,85,23323,133,2.632,0
17,85,23328,133,2.567568,0
11,85,23332,133,3.02716,0
52,85,23337,133,2.937608,0
28,85,23341,133,2.824744,0
24,85,23346,133,2.897304,0
54,85,23350,133,2.792744,0
21,84,23350,130,1.309736,0
12,84,23355,130,2.02604,0
21,84,23359,130,2.922456,0
18,84,23364,130,0.475248,0
0,84,23368,130,2.80296,0
24,85,23373,130,2.59196,0
17,84,23377,130,1.217552,0
2,84,23381,130,1.561624,0
30,84,23386,129,2.510336,0
26,85,23390,129,2.211832,0
29,85,23395,129,4.895392,0
29,86,23399,129,2.656576,0
24,86,23404,129,2.631768,0
17,86,23409,129,3.091512,0
26,87,23427,129,2.444896,0
16,87,23432,129,3.548864,0
17,87,23436,129,2.47944,0
11,87,23441,129,2.374072,0
9,87,23446,129,2.357968,0
24,88,23451,129,2.57552,0
21,88,23455,129,2.664208,0
21,88,23460,129,2.962896,0
16,88,23464,129,2.784696,0
22,88,23469,129,3.260104,0
20,88,23473,128,2.551336,0
16,88,23478,128,3.131688,0
29,89,23484,128,2.043552,0
24,89,23488,128,3.131648,0
34,89,23493,128,2.647616,0
26,89,23497,128,2.712128,0
25,89,23502,128,2.75252,0
30,89,23506,128,4.173656,0
48,90,23511,128,5.438512,0
15,90,23516,128,2.752168,0
10,90,23521,128,2.12712,0
21,90,23525,128,3.316232,0
7,91,23530,128,2.182296,0
31,89,23534,128,3.268544,0
24,90,23539,128,2.608336,0
40,90,23543,128,2.29204,0
2,90,23548,128,2.14916,0
27,90,23552,128,2.955816,0
32,91,23557,128,2.091976,0
4,90,23562,128,2.465496,0
38,90,23566,127,1.665416,0
33,92,23571,127,1.988088,1
41,91,23575,127,2.13468,1
29,90,23580,127,1.735728,0
30,90,23584,127,1.64692,0
41,91,23589,127,3.238104,1
10,91,23594,127,1.147232,1
34,94,23598,127,2.563544,1
1,91,23603,127,3.582368,1
34,91,23608,127,2.014072,1
2,90,23613,127,1.025896,0
46,91,23617,127,3.004616,1
36,90,23622,127,2.6108,1
30,90,23626,127,2.721632,1
32,90,23631,127,3.399112,1
39,90,23635,127,1.899832,1
42,90,23640,127,1.851208,1
27,90,23644,127,1.997016,1
37,91,23649,127,2.368744,1
28,91,23653,127,2.843976,1
42,90,23658,126,2.555592,0
24,90,23662,126,2.658376,1
32,91,23667,126,1.892136,1
16,91,23671,126,5.168648,1
34,90,23676,126,3.814528,0
19,90,23681,126,1.454984,1
33,91,23685,126,1.852088,1
3,91,23690,126,1.705464,1
35,91,23695,126,1.958072,1
25,91,23699,126,4.68828,0
42,91,23704,126,2.013872,1
37,91,23708,126,2.401768,1
43,91,23713,126,1.362096,1
2,91,23718,126,3.932216,1
39,91,23723,126,3.702056,0
33,91,23728,126,2.246072,0
35,91,23733,126,1.761216,0
34,91,23737,126,1.565096,0
26,91,23743,126,2.286232,0
1,91,23747,126,1.655968,0
23,91,23752,125,2.139976,0
37,90,23756,125,1.759312,0
36,90,23761,125,2.066152,0
46,90,23765,125,2.39864,0
24,90,23770,125,2.236728,0
20,90,23775,125,1.26896,0
39,90,23779,125,2.841816,0
68,90,23784,125,2.309704,0
20,90,23789,125,2.754376,0
35,90,23794,125,2.470808,0
33,89,23798,125,2.212728,0
24,89,23803,125,2.260512,0
14,89,23808,125,2.212568,0
66,89,23812,125,2.300432,0
40,89,23817,125,2.921256,0
32,89,23821,125,2.566808,0
31,88,23826,125,2.615472,0
21,88,23830,125,2.663672,0
24,88,23835,125,2.438432,0
30,88,23839,125,2.566584,0
27,88,23844,124,2.566904,0
27,88,23848,124,2.486488,0
22,87,23853,124,2.607336,0
23,87,23857,124,2.655616,0
20,87,23862,124,2.550944,0
22,87,23866,124,2.768384,0
24,87,23871,124,2.704056,0
24,87,23876,124,2.77664,0
27,86,23880,124,2.639472,0
18,86,23885,124,2.784744,0
26,86,23889,124,2.639184,0
21,86,23894,124,2.841256,0
23,86,23898,124,2.623472,0
19,86,23903,124,2.7928,0
23,86,23907,124,2.776944,0
16,85,23912,124,3.90108,0
17,85,23916,124,2.70452,0
39,85,23921,124,2.688264,0
18,85,23926,124,2.623816,0
17,85,23931,124,2.599568,0
49,85,23935,124,2.591768,0
22,85,23940,124,2.696264,0
18,85,23945,123,2.784904,0
22,85,23949,123,2.55944,0
26,85,23954,123,2.575336,0
10,86,23959,123,2.938568,0
21,86,23963,123,2.615816,0
22,86,23968,123,3.204024,0
31,86,23972,123,3.03316,0
33,86,23997,123,2.639568,0
21,87,24001,123,2.583568,0
31,87,24006,123,2.535368,0
28,87,24010,123,2.381704,0
22,87,24015,123,2.52724,0
32,87,24020,123,2.68084,0
24,87,24024,123,2.712384,0
16,87,24029,123,3.84592,0
37,87,24034,123,2.65652,0
20,88,24038,123,3.224168,0
17,88,24043,123,7.277832,1
19,89,24048,122,7.277912,1
24,88,24052,122,5.158744,0
20,88,24057,122,4.789976,0
19,88,24062,122,5.232256,1
23,88,24067,122,3.581288,0
28,88,24071,122,2.511336,0
34,88,24075,122,2.712336,0
27,89,24080,122,2.632208,0
58,89,24085,122,2.67112,0
30,89,24089,122,3.203872,0
39,89,24093,122,2.30896,0
39,89,24098,122,3.090656,0
24,89,24102,122,3.193344,0
22,90,24107,122,3.781056,0
31,91,24111,122,2.639568,0
43,90,24116,122,2.824904,0
12,89,24120,122,1.16176,0
30,90,24126,122,4.622312,1
46,90,24131,122,6.312864,1
12,91,24135,122,2.988368,0
35,91,24141,122,2.712976,0
33,91,24145,122,2.29412,0
21,91,24150,121,2.43944,0
25,90,24154,121,2.229648,0
9,90,24159,121,2.25468,0
26,91,24164,121,1.681216,0
9,91,24169,121,1.803336,1
28,91,24173,121,2.520208,1
42,91,24179,121,2.257216,1
45,91,24184,121,2.43424,1
32,91,24188,121,2.491512,1
3,91,24193,121,2.24884,1
53,92,24198,121,2.762112,1
34,92,24202,121,2.27924,1
26,92,24207,121,3.365728,1
53,92,24211,121,2.715064,1
36,92,24216,121,2.505864,1
33,92,24220,121,3.125448,1
27,92,24225,121,2.947848,1
33,92,24229,121,2.682352,1
25,92,24234,121,4.832248,1
34,92,24238,121,5.479736,1
8,92,24243,121,5.197728,1
37,92,24248,121,3.460968,1
33,92,24252,121,4.887736,1
29,93,24257,120,3.133552,1
37,92,24261,120,2.302168,1
28,93,24266,120,4.304224,1
44,93,24271,120,2.089904,1
68,92,24275,120,3.324832,1
39,92,24280,120,2.803848,1
10,91,24284,120,3.188944,1
42,91,24289,120,2.649992,1
56,91,24293,120,2.50484,1
32,91,24298,120,2.745568,0
28,91,24302,120,2.859704,1
42,91,24307,120,2.67468,1
7,91,24312,120,1.373096,0
36,91,24317,120,2.810496,1
40,91,24322,120,2.745304,0
16,91,24326,120,3.322616,0
38,91,24331,120,1.956136,0
6,91,24336,120,2.142296,0
27,91,24341,120,1.713944,0
19,91,24346,120,2.17948,0
25,91,24350,120,2.369848,0
38,91,24355,120,3.461112,0
40,91,24359,120,3.0348,0
44,91,24363,120,2.631648,0
9,91,24368,120,3.35768,0
43,91,24373,120,4.48172,1
28,91,24377,120,5.158536,1
26,91,24382,120,4.452584,1
23,91,24386,119,5.317544,1
16,90,24390,119,4.703184,1
20,90,24395,119,4.190192,1
8,89,24400,119,3.843688,1
18,89,24404,119,3.719048,1
20,88,24409,119,6.103408,1
23,88,24413,119,3.413016,1
14,88,24418,119,5.103264,0
26,88,24423,119,4.686856,1
25,88,24427,119,3.70172,1
31,88,24433,119,3.243512,0
25,87,24438,119,2.760464,0
20,87,24442,119,2.462584,0
24,87,24447,119,2.672208,0
19,87,24451,119,2.502944,0
17,87,24456,119,2.502944,0
21,87,24461,119,2.711816,0
24,86,24466,119,2.454488,0
22,86,24470,119,2.913664,0
22,86,24475,119,2.760384,0
27,86,24480,119,2.687768,0
19,86,24484,119,2.82484,0
26,86,24489,119,2.663472,0
23,86,24493,119,4.269224,0
20,85,24498,119,2.647904,0
23,85,24502,118,2.841256,0
22,85,24507,118,2.623056,0
32,85,24513,118,2.567056,0
48,85,24518,118,2.599616,0
14,85,24523,118,2.760856,0
12,85,24528,118,2.688264,0
38,85,24532,118,2.50312,0
16,85,24537,118,2.535288,0
17,85,24542,118,2.768744,0
49,85,24546,118,2.647288,0
14,85,24551,118,2.728856,0
9,85,24556,118,2.680696,0
47,85,24560,118,2.51144,0
21,85,24565,118,2.687856,0
16,85,24570,118,2.761608,0
50,85,24574,118,2.582848,0
17,85,24579,118,3.219968,0
15,86,24583,118,2.600208,0
17,86,24588,118,4.496336,0
25,86,24594,118,5.279488,1
21,86,24598,118,3.99888,0
50,86,24603,118,2.43864,0
23,86,24608,118,2.769088,0
14,86,24612,118,2.672,0
35,87,24617,117,2.647568,0
25,87,24621,117,2.881536,0
21,87,24626,117,2.704128,0
23,87,24630,117,4.438176,0
36,87,24635,117,2.817088,0
26,87,24639,117,2.970712,0
21,87,24644,117,2.527368,0
20,88,24649,117,3.019096,0
19,87,24653,117,2.66396,0
14,88,24658,117,3.228216,0
18,88,24663,117,2.655816,0
30,88,24667,117,2.744464,0
28,88,24672,117,2.582944,0
24,88,24676,117,2.704056,0
12,88,24681,117,2.246072,0
17,88,24685,117,2.584336,0
18,89,24690,117,3.195792,0
38,88,24695,117,2.511616,0
35,89,24699,117,3.428448,0
30,89,24703,117,2.9622,0
46,89,24708,117,3.026456,0
31,89,24712,117,2.76852,0
34,89,24717,117,2.744856,0
32,89,24723,117,2.793304,0
26,89,24727,117,2.56,0
11,90,24732,116,1.712264,0
23,90,24736,116,2.013288,0
36,90,24741,116,4.446864,0
19,90,24746,116,2.11696,0
45,90,24751,116,2.370448,0
39,91,24755,116,4.32532,0
36,92,24788,116,1.883592,1
49,91,24793,116,2.07064,1
34,91,24798,116,2.247392,1
37,91,24802,116,3.317328,1
12,94,24807,116,2.43424,1
35,91,24812,116,2.788024,1
27,91,24817,116,1.861288,1
38,91,24822,116,2.619776,1
33,91,24826,116,2.030808,1
35,91,24831,116,3.309408,1
34,91,24835,116,2.3608,1
20,91,24840,116,3.059896,1
36,91,24844,116,2.127672,1
31,91,24849,116,2.876136,1
42,91,24853,115,2.400464,1
33,91,24857,115,2.907872,1
44,92,24862,115,2.530352,1
32,91,24866,115,2.846168,1
10,91,24871,115,3.581416,1
46,91,24876,115,2.915392,1
28,91,24880,115,2.80272,1
34,91,24885,115,2.55424,1
6,91,24889,115,1.957912,1
37,91,24894,115,2.312264,1
51,91,24900,115,2.650088,1
21,91,24904,115,2.046904,1
5,91,24909,115,1.83528,1
39,91,24914,115,2.360464,1
4,91,24918,115,2.10272,1
39,91,24923,115,1.713784,0
31,90,24928,115,1.721144,0
33,91,24933,115,2.115136,0
36,91,24937,115,2.440168,0
47,90,24942,115,2.06028,0
0,90,24946,115,1.753416,0
32,90,24951,115,1.34984,0
2,90,24956,115,1.57544,0
31,90,24960,115,1.608096,0
4,90,24965,115,1.591312,0
44,90,24969,115,1.841464,0
46,90,24973,115,1.97108,0
33,90,24978,114,1.688096,0
29,89,24983,114,2.687768,0
29,90,24987,114,2.138632,0
24,89,24992,114,2.57524,0
28,89,24996,114,2.332728,0
37,89,25000,114,2.106632,0
34,90,25005,114,2.268368,0
49,89,25009,114,2.59112,0
26,89,25014,114,2.333768,0
35,89,25019,114,2.832336,0
30,88,25023,114,2.767472,0
32,88,25028,114,2.823616,0
30,88,25032,114,2.711616,0
47,88,25037,114,2.24552,0
14,87,25056,114,2.527184,0
14,87,25061,114,2.62352,0
11,87,25066,114,2.285216,0
19,86,25070,114,2.558848,0
29,86,25076,114,2.833088,0
15,86,25081,114,2.454336,0
12,86,25085,114,2.704464,0
16,86,25090,114,2.381704,0
28,85,25096,114,2.527472,0
18,85,25101,114,2.478432,0
22,85,25105,114,2.656384,0
14,85,25110,113,3.964984,0
16,85,25115,113,2.760208,0
34,85,25119,113,2.63996,0
19,85,25124,113,2.792904,0
30,85,25129,113,2.567336,0
40,85,25133,113,2.70452,0
19,85,25138,113,2.712464,0
18,85,25143,113,2.696576,0
46,85,25148,113,2.365968,0
9,84,25149,109,1.689984,0
38,84,25155,109,1.001712,0
12,84,25160,108,3.21224,0
12,84,25165,108,2.53552,0
17,84,25169,108,1.335776,0
18,84,25174,108,2.261216,0
11,84,25178,108,1.524056,0
0,84,25183,108,4.327048,0
23,85,25187,108,3.179944,0
28,85,25192,108,2.59172,0
27,85,25196,108,2.67196,0
24,86,25201,108,7.095096,0
24,86,25206,108,4.984192,0
33,86,25210,108,3.323968,0
59,86,25215,108,2.639768,0
31,86,25219,108,2.720464,0
27,86,25224,108,2.527392,0
34,86,25229,108,2.487056,0
16,87,25234,108,2.566992,0
13,87,25238,108,6.59432,1
21,87,25243,108,9.337496,1
25,87,25248,108,4.787776,1
21,86,25253,108,4.837448,1
26,86,25258,108,4.366352,0
54,87,25263,108,4.31188,0
9,87,25268,108,3.597192,0
19,88,25274,108,2.681032,0
29,88,25278,108,2.14084,0
2,88,25283,108,2.027552,0
22,91,25288,108,3.066896,0
25,88,25292,108,2.382536,0
26,89,25297,108,3.436552,0
9,89,25301,108,2.293704,0
7,89,25306,108,3.059456,0
30,89,25311,107,2.6568,0
28,90,25315,107,2.526992,0
29,89,25320,107,1.8236,0
37,89,25324,107,2.253016,0
32,90,25329,107,1.784328,0
28,89,25334,107,2.865032,0
26,89,25338,107,1.952736,0
34,90,25342,107,2.422232,0
50,90,25347,107,1.994816,0
14,90,25352,107,2.4568,0
26,91,25358,107,1.502088,1
67,90,25363,107,1.77804,0
31,90,25368,107,1.66588,0
38,90,25373,107,2.174904,1
36,90,25377,107,2.320744,0
31,90,25382,107,1.25088,0
25,91,25386,107,4.22388,0
39,90,25391,107,0.960888,1
42,91,25396,107,2.57136,1
41,94,25401,107,1.454448,1
51,91,25407,107,1.928992,1
23,90,25412,107,1.639968,1
37,90,25417,107,1.319152,1
7,91,25421,107,5.656072,0
26,91,25426,107,1.485096,1
10,90,25430,107,2.045968,1
43,90,25435,107,5.07176,1
16,90,25439,107,1.9418,1
45,90,25444,107,2.900424,1
41,90,25448,107,4.143568,1
31,90,25453,107,2.376464,1
41,90,25457,107,1.761016,1
30,90,25462,107,1.478848,1
30,90,25466,107,1.965912,1
36,90,25471,106,2.539976,1
63,90,25477,106,2.152128,1
26,90,25482,106,1.83604,1
64,90,25486,106,3.508944,1
31,91,25491,106,1.182088,0
4,90,25495,106,2.780104,0
55,90,25500,106,1.35568,0
40,90,25505,106,2.54484,0
21,91,25509,106,1.639272,1
60,90,25514,106,1.745624,1
24,90,25519,106,1.817552,0
5,90,25524,106,2.38452,0
56,90,25528,106,1.697016,0
22,90,25533,106,2.254232,1
26,90,25537,106,2.463672,1
62,90,25542,106,2.189704,0
34,90,25547,106,2.020368,0
44,90,25552,106,2.318992,0
39,90,25556,106,1.97928,0
32,90,25561,106,2.414904,0
26,90,25565,106,2.542808,0
43,90,25570,106,2.270384,0
37,90,25574,106,2.454072,0
27,90,25579,106,2.390848,0
36,90,25583,106,2.5418,0
29,90,25588,106,2.963312,0
31,90,25592,106,2.833456,0
29,89,25597,106,2.406168,0
22,89,25601,106,2.066632,0
23,89,25606,106,2.381912,0
36,89,25610,106,2.398008,0
34,89,25614,106,2.494536,0
25,88,25619,106,2.365768,0
36,88,25623,106,2.736208,0
23,88,25627,106,2.462232,0
26,88,25632,105,2.647768,0
26,88,25637,105,2.663472,0
29,87,25641,105,2.81684,0
23,87,25646,105,2.825032,0
26,87,25650,105,2.688,0
25,87,25655,105,2.792744,0
20,87,25659,105,3.13028,0
26,87,25663,105,2.551024,0
27,87,25668,105,2.631392,0
27,86,25673,105,2.526488,0
24,87,25677,105,2.679856,0
22,86,25682,105,2.78432,0
26,86,25686,105,2.913568,0
22,86,25691,105,2.59912,0
29,86,25695,105,2.744944,0
28,85,25700,105,2.776384,0
25,86,25704,105,2.768944,0
20,85,25709,105,2.64772,0
25,85,25713,105,2.784976,0
23,86,25718,105,2.69652,0
17,85,25723,105,2.688576,0
25,85,25728,105,2.664264,0
21,88,25733,105,2.607816,0
15,85,25737,105,2.704576,0
18,85,25742,105,2.632,0
18,85,25747,105,2.57552,0
19,85,25751,105,2.551672,0
17,85,25756,105,2.882136,0
24,85,25760,105,2.72064,0
23,85,25765,105,2.792944,0
22,86,25770,105,2.583472,0
28,86,25774,105,2.688744,0
31,86,25779,105,2.454992,0
12,86,25784,105,2.760576,0
48,86,25789,105,2.73664,0
42,86,25804,104,2.55144,0
16,87,25808,104,2.648168,0
9,87,25813,104,2.44664,0
28,87,25818,104,3.091392,0
20,87,25822,104,2.696168,0
15,87,25827,104,3.228136,0
46,87,25832,104,2.664384,0
17,87,25836,104,2.946936,0
13,87,25841,104,2.511056,0
52,88,25846,104,2.825536,0
17,88,25850,104,2.68064,0
21,88,25855,104,2.672336,0
18,88,25860,104,2.55924,0
26,88,25864,104,2.51952,0
17,89,25869,104,2.373912,0
29,88,25874,104,2.63996,0
22,88,25878,104,3.058416,0
29,89,25883,104,4.140944,0
27,89,25887,104,7.198504,0
20,89,25892,104,8.088104,1
22,90,25898,104,6.736232,1
19,90,25903,104,5.417032,0
15,88,25908,104,1.556056,0
23,89,25913,104,2.971648,0
26,89,25917,104,3.06716,0
37,89,25922,104,2.527768,0
35,89,25926,104,2.656208,0
33,90,25944,104,1.71432,0
28,90,25948,104,2.673768,0
5,90,25953,104,1.834504,0
38,90,25958,104,1.86588,0
34,91,25962,104,1.826208,0
26,90,25967,104,1.973288,1
15,91,25971,103,1.843552,1
39,94,25976,103,2.094584,1
45,91,25981,103,2.546088,1
37,91,25986,103,2.328384,1
30,91,25991,103,2.06344,1
35,91,25995,103,1.91112,1
39,91,26000,103,2.997256,1
37,91,26004,103,2.603392,1
40,91,26009,103,2.940336,1
34,91,26013,103,2.883832,1
43,91,26018,103,1.916088,1
32,91,26023,103,4.871728,1
33,91,26029,103,3.518416,1
3,91,26034,103,1.861456,1
30,91,26038,103,2.740584,1
5,91,26043,103,2.619776,1
46,92,26048,103,2.916712,1
25,91,26052,103,1.990432,1
32,92,26057,103,2.610936,1
37,91,26061,103,2.217344,1
17,91,26066,103,1.520024,1
26,91,26071,103,3.061248,1
35,91,26075,103,2.184576,1
28,91,26080,103,2.385944,1
12,91,26085,103,1.98264,1
56,91,26089,103,2.25552,1
34,91,26094,103,2.545632,1
32,91,26099,103,2.618376,1
53,91,26103,103,1.746504,1
33,91,26108,103,2.431392,1
35,91,26112,103,2.150848,1
37,91,26117,103,1.76348,1
36,91,26121,103,1.785984,0
46,91,26127,103,2.116896,0
29,91,26131,103,2.390384,0
32,91,26136,103,1.98828,0
37,91,26140,103,2.033464,0
42,91,26145,103,2.310008,0
32,90,26149,102,2.3658,0
36,91,26153,102,1.921944,0
28,90,26158,102,2.431904,0
26,90,26162,102,2.018856,0
27,90,26167,102,2.236896,0
1,90,26172,102,2.32552,0
13,90,26177,102,1.94588,0
30,90,26181,102,2.944944,0
63,90,26186,102,1.679848,0
42,90,26190,102,2.406336,0
33,90,26195,102,2.260368,0
57,89,26199,102,2.398536,0
26,89,26203,102,2.695768,0
40,89,26208,102,2.381912,0
60,89,26212,102,2.422168,0
26,89,26218,102,4.398016,0
30,89,26223,102,6.159552,0
31,89,26228,102,5.702624,0
19,89,26233,102,4.53496,0
24,88,26238,102,2.995544,0
26,87,26242,102,2.414072,0
30,87,26247,102,2.897088,0
24,87,26251,102,2.712128,0
50,87,26256,102,2.64864,0
25,86,26280,102,2.607392,0
24,86,26285,102,2.841496,0
25,86,26289,102,2.60752,0
30,86,26294,102,2.841344,0
21,86,26298,102,2.381768,0
25,85,26303,102,2.607856,0
18,85,26307,102,2.316896,0
12,85,26312,102,2.567768,0
15,85,26317,102,2.527368,0
12,85,26321,102,2.656168,0
41,85,26326,102,2.623816,0
17,85,26331,102,2.760944,0
23,85,26335,101,2.760904,0
46,85,26340,101,2.575768,0
14,85,26345,101,2.559472,0
20,85,26349,101,2.640128,0
60,85,26355,101,2.752856,0
12,85,26360,101,2.70464,0
24,86,26379,101,2.655816,0
16,86,26383,101,2.784944,0
15,86,26388,101,2.648464,0
12,87,26393,101,2.382296,0
31,86,26398,101,3.203976,0
20,86,26402,101,2.414336,0
31,87,26407,101,3.139776,0
17,87,26411,101,2.792976,0
24,87,26417,101,3.067432,0
19,87,26421,101,2.712464,0
22,87,26426,101,2.817768,0
24,87,26431,101,2.599568,0
22,87,26435,101,2.623336,0
22,87,26440,101,2.680464,0
31,87,26444,101,2.66432,0
26,88,26449,101,2.69632,0
5,88,26467,101,2.850376,0
14,88,26472,101,2.672168,0
32,88,26477,101,3.460584,0
25,88,26481,101,2.62372,0
24,89,26486,101,2.63972,0
35,92,26490,101,2.607856,0
45,89,26494,101,2.857536,0
32,89,26499,101,2.946456,0
25,90,26503,101,2.744856,0
33,89,26508,101,2.825536,0
31,89,26512,101,2.510536,0
40,89,26516,101,2.429392,0
23,89,26522,101,2.214008,0
38,90,26526,100,2.721608,0
17,90,26531,100,2.268776,0
31,90,26536,100,2.648264,0
34,90,26540,100,2.06116,0
5,93,26545,100,2.172776,0
11,90,26549,100,2.309704,0
37,90,26554,100,2.56668,0
32,91,26558,100,2.326072,1
31,91,26563,100,1.95528,0
35,91,26567,100,2.296264,1
44,91,26572,100,1.964432,1
32,91,26576,100,2.183024,1
18,91,26581,100,2.159904,1
38,91,26586,100,2.046848,1
39,91,26590,100,2.522352,1
32,91,26595,100,3.429984,1
45,91,26599,100,3.75084,1
4,91,26604,100,2.764808,1
31,91,26609,100,2.37828,1
2,91,26613,100,2.094808,1
42,91,26618,100,3.109768,1
18,91,26622,100,3.069352,1
28,91,26627,100,3.18164,1
41,91,26632,100,2.282376,1
33,91,26637,100,2.20884,1
3,91,26642,100,1.957872,1
42,92,26647,100,3.310056,1
43,92,26651,100,3.254592,1
17,91,26656,100,2.152208,1
29,91,26673,100,2.546456,1
43,91,26678,100,1.982808,1
15,91,26683,100,2.256336,1
38,92,26687,100,2.014072,1
25,91,26692,100,2.537496,1
37,91,26696,100,2.182944,1
35,92,26701,100,2.456696,1
40,91,26705,100,1.69804,1
4,91,26710,100,1.964432,1
34,92,26715,100,2.118168,1
38,91,26719,100,2.21284,1
17,91,26723,99,2.891392,0
37,91,26728,99,2.53804,0
6,91,26733,99,1.939704,0
33,91,26737,99,1.543272,0
0,91,26742,99,2.552464,0
34,91,26747,99,1.358408,0
19,91,26752,99,1.825552,0
40,91,26756,99,2.010504,0
26,90,26761,99,2.13108,0
42,90,26765,99,2.671392,0
37,93,26770,99,2.082632,0
33,90,26774,99,2.17128,0
29,90,26779,99,2.221576,0
35,90,26783,99,2.582992,0
36,90,26788,99,2.430168,0
24,89,26792,99,2.382168,0
26,89,26796,99,2.74452,0
69,89,26801,99,2.067592,0
26,89,26806,99,3.24268,0
